uuid,name,type,permalink,cb_url,rank,created_at,updated_at,category_groups_list
2d294e65-80ba-93e5-3a51-92cf5e2533ed,Sales Automation,category,sales-automation,https://www.crunchbase.com/category/sales-automation,,2014-04-20 07:58:47,2018-02-13 00:58:57,"Information Technology,Sales and Marketing,Software"
292d82c5-5381-9717-827f-3122ee792e71,Web Development,category,web-development,https://www.crunchbase.com/category/web-development,,2014-04-20 07:58:47,2018-02-13 00:58:57,Software
28169022-9937-f752-a38c-c40538cd7222,Oil and Gas,category,oil-and-gas,https://www.crunchbase.com/category/oil-and-gas,,2014-04-20 07:58:47,2018-02-13 00:58:56,"Energy,Natural Resources"
24c5db84-02a2-6040-49cf-4314b287674f,Identity Management,category,identity-management,https://www.crunchbase.com/category/identity-management,,2014-04-20 07:58:47,2018-02-13 00:58:56,"Information Technology,Privacy and Security"
24c09530-c94b-258f-2e77-10aaa0bfe87e,Procurement,category,procurement,https://www.crunchbase.com/category/procurement,,2014-04-20 07:58:47,2018-02-13 00:58:56,Transportation
2366c2de-e560-cdd6-458d-749172aa7077,Film Distribution,category,film-distribution,https://www.crunchbase.com/category/film-distribution,,2014-04-20 07:58:47,2018-02-13 00:58:56,"Media and Entertainment,Video"
22fcae54-8845-1b71-e604-4f57fd3bcfd2,Collaborative Consumption,category,collaborative-consumption-22fc,https://www.crunchbase.com/category/collaborative-consumption-22fc,,2014-04-20 07:58:47,2018-02-13 00:58:56,Other
222a57e3-269e-6c3f-d2df-01a65ff1b9ac,Sex Industry,category,sex-industry,https://www.crunchbase.com/category/sex-industry,,2014-04-20 07:58:47,2018-02-13 00:58:56,Community and Lifestyle
217f63af-2e8f-9978-085b-262592840759,Collaboration,category,collaboration,https://www.crunchbase.com/category/collaboration,,2014-04-20 07:58:47,2018-02-13 00:58:56,Other
2095dd4a-768e-f2d5-c367-c3927a1188d2,Casual Games,category,casual-games,https://www.crunchbase.com/category/casual-games,,2014-04-20 07:58:47,2018-02-13 00:58:55,Gaming
1f24c7e8-a95d-3e1b-2724-0941e80c9884,CRM,category,crm,https://www.crunchbase.com/category/crm,,2014-04-20 07:58:47,2018-02-13 00:58:55,"Information Technology,Sales and Marketing,Software"
1eededec-493e-2f3d-9705-502fcc7485c0,Fitness,category,fitness,https://www.crunchbase.com/category/fitness,,2014-04-20 07:58:47,2018-02-13 00:58:55,Sports
1aa6e5d3-a882-e0d8-b37d-bec5a7f509fd,NFC,category,nfc,https://www.crunchbase.com/category/nfc,,2014-04-20 07:58:47,2018-02-13 00:58:54,Hardware
15c8defa-8bae-e547-1329-e2365bb9bb51,Parenting,category,parenting,https://www.crunchbase.com/category/parenting,,2014-04-20 07:58:47,2018-08-15 00:57:08,Community and Lifestyle
11f6d47d-1ab5-39d9-203c-272b227898c7,Humanitarian,category,humanitarian,https://www.crunchbase.com/category/humanitarian,,2014-04-20 07:58:47,2018-02-13 00:58:52,Community and Lifestyle
119ffa05-2231-044c-a99a-e9b030897dd4,Market Research,category,market-research,https://www.crunchbase.com/category/market-research,,2014-04-20 07:58:47,2018-02-13 00:58:52,"Data and Analytics,Design"
10b5eb37-9363-79fb-7fc9-4e8b04583307,Photography,category,photography,https://www.crunchbase.com/category/photography,,2014-04-20 07:58:47,2018-02-13 00:58:52,"Content and Publishing,Media and Entertainment"
0d39287e-5b13-77a6-9702-74294daded43,Search Engine,category,search-engine-0d39,https://www.crunchbase.com/category/search-engine-0d39,,2014-04-20 07:58:47,2018-02-13 00:58:52,Internet Services
0c4a69d3-888c-dbb6-0af3-28e09b80393c,Data Integration,category,data-integration-0c4a,https://www.crunchbase.com/category/data-integration-0c4a,,2014-04-20 07:58:47,2018-02-13 00:58:52,"Data and Analytics,Information Technology,Software"
0982d9e2-a0bc-a98e-db02-20b18c8b036a,Video Editing,category,video-editing,https://www.crunchbase.com/category/video-editing,,2014-04-20 07:58:47,2018-02-13 00:58:51,"Content and Publishing,Media and Entertainment,Video"
08e0a9b4-14d1-c281-daa8-a228c45e5110,SMS,category,sms,https://www.crunchbase.com/category/sms,,2014-04-20 07:58:47,2018-02-13 00:58:51,"Internet Services,Messaging and Telecommunications"
05e1d0a1-c34d-cf1a-c686-5a6466a8151b,Audio,category,audio,https://www.crunchbase.com/category/audio,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Media and Entertainment,Music and Audio"
05ce5995-19d0-7c15-f4c7-19fb5c641c33,Network Security,category,network-security,https://www.crunchbase.com/category/network-security,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Information Technology,Privacy and Security"
048fa3b0-ae53-7c4e-c5b7-1ae93b6dc303,Broadcasting,category,broadcasting,https://www.crunchbase.com/category/broadcasting,,2014-04-20 07:58:47,2018-02-13 00:59:10,"Media and Entertainment,Video"
04049818-51ba-3bc8-c0b8-226df09e97c9,Flash Storage,category,flash-storage,https://www.crunchbase.com/category/flash-storage,,2014-04-20 07:58:47,2018-02-13 00:59:10,Hardware
03ef4ce7-c2ac-aa82-a8f4-d97ab53cd085,Brewing,category,brewing,https://www.crunchbase.com/category/brewing,,2014-04-20 07:58:47,2018-02-13 00:59:10,Food and Beverage
025caab7-3e54-98f0-061c-73e7af159cd1,Education,category,education,https://www.crunchbase.com/category/education,,2014-04-20 07:58:47,2018-02-13 00:59:10,Education
fdbc28f6-7091-1714-42c9-0c6c435b3479,Alternative Medicine,category,alternative-medicine,https://www.crunchbase.com/category/alternative-medicine,,2014-04-20 07:58:48,2018-02-13 00:59:11,Health Care
fb5cc2a4-3acd-dc96-a784-d725775b14b1,Human Computer Interaction,category,human-computer-interaction,https://www.crunchbase.com/category/human-computer-interaction,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Design,Science and Engineering"
f8c49f2b-05d1-923c-f820-6d67bd12f35f,Photo Editing,category,photo-editing,https://www.crunchbase.com/category/photo-editing,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Content and Publishing,Media and Entertainment"
f3f21d3f-29ac-5008-c81e-f57c2ac9dc00,Motion Capture,category,motion-capture,https://www.crunchbase.com/category/motion-capture,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Media and Entertainment,Video"
f3b5e481-8880-c039-99df-6a980fadb070,Green Consumer Goods,category,green-consumer-goods,https://www.crunchbase.com/category/green-consumer-goods,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Consumer Goods,Sustainability"
f3ab458a-2913-2652-0187-66d083c5c860,Coupons,category,coupons,https://www.crunchbase.com/category/coupons,,2014-04-20 07:58:48,2018-02-13 00:59:11,Commerce and Shopping
f1e750d2-a898-8c0f-7d78-5d687b71b0a7,Textiles,category,textiles,https://www.crunchbase.com/category/textiles,,2014-04-20 07:58:48,2018-02-13 00:59:11,Manufacturing
f096ed15-f63f-d7f4-b2c3-89b70da2bd5e,Product Search,category,product-search,https://www.crunchbase.com/category/product-search,,2014-04-20 07:58:48,2018-02-13 00:59:11,Internet Services
f0752dac-b351-89d6-ff07-a1dc47d5ffc3,Veterinary,category,veterinary,https://www.crunchbase.com/category/veterinary,,2014-04-20 07:58:48,2018-02-13 00:59:11,Health Care
edfe69d7-57c2-dac4-fb02-86d10da987f1,Virtual Currency,category,virtual-currency,https://www.crunchbase.com/category/virtual-currency,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Financial Services,Payments,Software"
e7d8b7ca-c72b-7793-5a6d-2801f6a0e8ee,Hospitality,category,hospitality,https://www.crunchbase.com/category/hospitality,,2014-04-20 07:58:48,2018-02-13 00:59:11,Travel and Tourism
e5fc663a-6268-a965-2482-309f11b21c7b,Social News,category,social-news,https://www.crunchbase.com/category/social-news,,2014-04-20 07:58:48,2018-02-13 00:59:11,Media and Entertainment
e5445f23-204d-6d79-5309-2c17f1e66d78,Video on Demand,category,video-on-demand-e544,https://www.crunchbase.com/category/video-on-demand-e544,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Media and Entertainment,Video"
e4d98517-f894-5807-a67b-7c354214edd7,Independent Music,category,independent-music,https://www.crunchbase.com/category/independent-music,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Media and Entertainment,Music and Audio"
e303e839-52d3-f2f0-b87d-757ee8b86b48,Farming,category,farming,https://www.crunchbase.com/category/farming,,2014-04-20 07:58:48,2018-02-13 00:59:11,Agriculture and Farming
df0d9e76-3b4f-10f2-4102-53f278ee6c5a,Retirement,category,retirement,https://www.crunchbase.com/category/retirement,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Community and Lifestyle,Other"
dcdddd27-fcdb-3375-7a20-429d2a64d9e7,Group Buying,category,group-buying,https://www.crunchbase.com/category/group-buying,,2014-04-20 07:58:48,2018-02-13 00:59:11,Commerce and Shopping
dc779027-8b15-f74d-a7ae-a057c19c3975,Eyewear,category,eyewear-dc77,https://www.crunchbase.com/category/eyewear-dc77,,2014-04-20 07:58:48,2018-02-13 00:59:11,Consumer Goods
db01a201-1e47-57b3-c3cc-a63eb94e3878,News,category,news,https://www.crunchbase.com/category/news,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Content and Publishing,Media and Entertainment"
dac09aef-b2be-1f15-694d-3dfc0676632b,Google Glass,category,google-glass,https://www.crunchbase.com/category/google-glass,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Consumer Electronics,Hardware,Mobile,Platforms"
d9dda577-abfe-5a6b-0dc5-f5680bc376b0,Operating Systems,category,operating-systems,https://www.crunchbase.com/category/operating-systems,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Platforms,Software"
d956d857-a68e-cbf0-4d80-be7e9470bacc,Linux,category,linux,https://www.crunchbase.com/category/linux,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Platforms,Software"
d495dc9c-0b00-c157-a254-e350f573d61e,Navigation,category,navigation,https://www.crunchbase.com/category/navigation,,2014-04-20 07:58:48,2018-02-13 00:59:11,Navigation and Mapping
cbc36b3c-09fd-1e1f-7ac8-400a546de247,Wine And Spirits,category,wine-and-spirits,https://www.crunchbase.com/category/wine-and-spirits,,2014-04-20 07:58:48,2018-02-13 00:59:11,Food and Beverage
ca8390d7-22c6-5bb5-f870-22f52f364b1b,Predictive Analytics,category,predictive-analytics-ca83,https://www.crunchbase.com/category/predictive-analytics-ca83,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Artificial Intelligence,Data and Analytics,Software"
c9546d53-3b28-8436-6358-584a3851dabf,Home Decor,category,home-decor-c954,https://www.crunchbase.com/category/home-decor-c954,,2014-04-20 07:58:48,2018-02-13 00:59:11,Real Estate
c935f86f-45e9-7937-bf48-406d055ef664,Virtual Desktop,category,virtual-desktop,https://www.crunchbase.com/category/virtual-desktop,,2014-04-20 07:58:48,2018-02-13 00:59:11,Software
c8e6b95f-80d9-bf15-ab7c-37a0e8f052c7,Property Management,category,property-management,https://www.crunchbase.com/category/property-management,,2014-04-20 07:58:48,2018-02-13 00:59:11,Real Estate
c7ab2c73-e46f-0f40-afe0-eb6182949b41,Smart Building,category,smart-building,https://www.crunchbase.com/category/smart-building,,2014-04-20 07:58:48,2018-02-13 00:59:11,Real Estate
c4d8caf3-5fe7-359b-f9f2-2d708378e4ee,Artificial Intelligence,category,artificial-intelligence,https://www.crunchbase.com/category/artificial-intelligence,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Artificial Intelligence,Data and Analytics,Science and Engineering,Software"
c3e7ab05-df2e-17ed-187a-11040264ed58,Corporate Training,category,corporate-training,https://www.crunchbase.com/category/corporate-training,,2014-04-20 07:58:48,2018-02-13 00:59:11,Education
c33728a5-de33-d0da-7bce-0e3c4383bc99,Big Data,category,big-data,https://www.crunchbase.com/category/big-data,,2014-04-20 07:58:48,2018-02-13 00:59:11,Data and Analytics
bf605860-9fd2-4d32-e23e-93d977d72146,Video Chat,category,video-chat,https://www.crunchbase.com/category/video-chat,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Information Technology,Internet Services,Messaging and Telecommunications"
be21aa9f-99cd-0379-b746-899e0ec7e0fd,Marketing Automation,category,marketing-automation,https://www.crunchbase.com/category/marketing-automation,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Sales and Marketing,Software"
bca28131-fd1a-400a-9971-8279dd7fbbc0,Elderly,category,elderly,https://www.crunchbase.com/category/elderly,,2014-04-20 07:58:48,2018-02-13 00:59:11,Community and Lifestyle
bc4ee7e1-d4a1-c228-c551-29d716ba971f,Communities,category,communities,https://www.crunchbase.com/category/communities,,2014-04-20 07:58:48,2018-02-13 00:59:11,Community and Lifestyle
bc22c61d-4d2f-3dd0-531b-457af33011a4,Sponsorship,category,sponsorship,https://www.crunchbase.com/category/sponsorship,,2014-04-20 07:58:48,2018-02-13 00:59:11,Sales and Marketing
bad7067e-b24d-5c63-a2e9-54a9e059d7cb,Coffee,category,coffee-bad7,https://www.crunchbase.com/category/coffee-bad7,,2014-04-20 07:58:48,2018-02-13 00:59:11,Food and Beverage
b53bd8d3-71bc-b9bb-c9af-1d41cee0c822,Social Recruiting,category,social-recruiting-b53b,https://www.crunchbase.com/category/social-recruiting-b53b,,2014-04-20 07:58:48,2018-02-13 00:59:11,Professional Services
b3385762-ecb5-2f84-6a3c-0c399a9343d4,Flowers,category,flowers,https://www.crunchbase.com/category/flowers,,2014-04-20 07:58:48,2018-02-13 00:59:11,Consumer Goods
b244984c-5e8b-309a-0156-d579046114b2,Cause Marketing,category,cause-marketing,https://www.crunchbase.com/category/cause-marketing,,2014-04-20 07:58:48,2018-02-13 00:59:11,Sales and Marketing
af4d3fd1-e004-59df-c082-a0b0bbebd4a0,Cosmetic Surgery,category,cosmetic-surgery,https://www.crunchbase.com/category/cosmetic-surgery,,2014-04-20 07:58:48,2018-02-13 00:59:11,Health Care
ac057a31-756a-62be-1677-0fee94b6aeca,Bioinformatics,category,bioinformatics,https://www.crunchbase.com/category/bioinformatics,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Biotechnology,Data and Analytics,Science and Engineering"
aa1a6ba1-4a41-6ab5-643a-fe90e2407577,Water Purification,category,water-purification,https://www.crunchbase.com/category/water-purification,,2014-04-20 07:58:48,2018-02-13 00:59:11,Sustainability
a78ac397-329a-b850-fe64-5e4c86705a32,Consumer Lending,category,consumer-lending,https://www.crunchbase.com/category/consumer-lending,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Financial Services,Lending and Investments"
a6b9c45f-2caa-42e1-30e7-26c546d43186,Logistics,category,logistics,https://www.crunchbase.com/category/logistics,,2014-04-20 07:58:48,2018-02-13 00:59:11,Transportation
a4673e89-6e92-34b3-43ff-c0d68d682ef3,Intellectual Property,category,intellectual-property,https://www.crunchbase.com/category/intellectual-property,,2014-04-20 07:58:48,2018-02-13 00:59:11,Professional Services
a3b491d8-8d66-b566-a059-c14322895d77,mHealth,category,mhealth,https://www.crunchbase.com/category/mhealth,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Health Care,Mobile"
a1251139-5e61-86a7-abe2-9e2eb1f16bfa,Simulation,category,simulation,https://www.crunchbase.com/category/simulation,,2014-04-20 07:58:48,2018-02-13 00:59:11,Software
9fc4cc26-b3dd-038b-ce64-713b75a91871,App Discovery,category,app-discovery,https://www.crunchbase.com/category/app-discovery,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Apps,Sales and Marketing,Software"
9af4eb12-07db-5340-37f6-47a842b8d0bc,Handmade,category,handmade-9af4,https://www.crunchbase.com/category/handmade-9af4,,2014-04-20 07:58:48,2018-02-13 00:59:11,Consumer Goods
99606484-dc77-fe7a-2c8b-f20dd9e44f67,Personal Health,category,personal-health,https://www.crunchbase.com/category/personal-health,,2014-04-20 07:58:48,2018-02-13 00:59:11,Health Care
98698685-a983-4d2f-a11d-de7e3602eda4,Social Media Management,category,social-media-management,https://www.crunchbase.com/category/social-media-management,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Internet Services,Sales and Marketing"
98200a73-2ba5-0e0c-74ad-f9c1140cb2f4,Ediscovery,category,ediscovery,https://www.crunchbase.com/category/ediscovery,,2014-04-20 07:58:48,2018-02-13 00:59:11,Internet Services
97e0bac2-7d87-173a-47b3-366f201da451,Food Processing,category,food-processing,https://www.crunchbase.com/category/food-processing,,2014-04-20 07:58:48,2018-02-13 00:59:11,Food and Beverage
9670a37a-fb55-d2e8-d6fc-b4d85c2e7eb3,Interior Design,category,interior-design,https://www.crunchbase.com/category/interior-design,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Design,Real Estate"
91d07503-1e4b-bec1-6115-6df19b26be3c,Tea,category,tea,https://www.crunchbase.com/category/tea,,2014-04-20 07:58:48,2018-02-13 00:59:11,Food and Beverage
9017245c-8985-9a74-e855-0219d5ce56a3,Business Information Systems,category,business-information-systems,https://www.crunchbase.com/category/business-information-systems,,2014-04-20 07:58:48,2018-02-13 00:59:11,Information Technology
8c6239bf-6854-494b-1a16-e4f7a286dbd5,Messaging,category,messaging-8c62,https://www.crunchbase.com/category/messaging-8c62,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Information Technology,Internet Services,Messaging and Telecommunications"
89007248-4ee9-6c15-8515-12f0c02c6ace,Smart Home,category,smart-home-8900,https://www.crunchbase.com/category/smart-home-8900,,2014-04-20 07:58:48,2018-02-13 00:59:11,"Consumer Electronics,Real Estate"
8114726a-f6cc-44ee-857c-e7b87776f06d,Guides,category,guides,https://www.crunchbase.com/category/guides,,2014-04-20 07:58:48,2018-02-13 00:59:11,Media and Entertainment
7fbec13c-08c6-3790-4c51-ff3f46311286,Q&A,category,qa,https://www.crunchbase.com/category/qa,,2014-04-20 07:58:48,2018-02-13 00:59:11,Community and Lifestyle
7c4a47a6-191f-47c2-acb7-7cb621e19ec2,Swimming,category,swimming,https://www.crunchbase.com/category/swimming,,2014-04-20 07:58:48,2018-02-13 00:59:11,Sports
70bb82f6-1bae-fa71-8c89-66307f6f22cb,Beauty,category,beauty,https://www.crunchbase.com/category/beauty,,2014-04-20 07:58:48,2018-02-13 00:59:10,Consumer Goods
6e028126-f8ae-ecdb-9bd4-2c4c1569084f,iOS,category,ios-6e02,https://www.crunchbase.com/category/ios-6e02,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Mobile,Platforms,Software"
6dcf0103-1977-291c-71e3-04df32828986,Reputation,category,reputation,https://www.crunchbase.com/category/reputation,,2014-04-20 07:58:48,2018-02-13 00:59:10,Information Technology
68118c46-7a57-0ad6-71db-19beb493f01e,WebOS,category,webos,https://www.crunchbase.com/category/webos,,2014-04-20 07:58:48,2018-02-13 00:59:10,Platforms
67f3477c-efb8-1b7f-34dc-d9cf85c1919e,Shoes,category,shoes,https://www.crunchbase.com/category/shoes,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Clothing and Apparel,Consumer Goods"
654b60a6-b105-fc40-2295-88a9a7dab2f5,Nutrition,category,nutrition-654b,https://www.crunchbase.com/category/nutrition-654b,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Food and Beverage,Health Care"
63da4ab3-21da-7857-687e-24920e68c249,Diabetes,category,diabetes,https://www.crunchbase.com/category/diabetes,,2014-04-20 07:58:48,2018-02-13 00:59:10,Health Care
631d91d6-9da7-6e50-4eb0-d27e28ed2a7f,Art,category,art,https://www.crunchbase.com/category/art,,2014-04-20 07:58:48,2018-02-13 00:59:10,Media and Entertainment
5e61c8d6-0b40-8d9a-5d29-8142b897593e,App Marketing,category,app-marketing,https://www.crunchbase.com/category/app-marketing,,2014-04-20 07:58:48,2018-02-13 00:59:10,Sales and Marketing
58284e68-4cf7-e34f-ae3b-dd68f25e9b99,Printing,category,printing,https://www.crunchbase.com/category/printing,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Content and Publishing,Media and Entertainment"
568bdc79-d059-d824-e701-255e5aa86888,SNS,category,sns,https://www.crunchbase.com/category/sns,,2014-04-20 07:58:48,2018-02-13 00:59:10,Software
56483f2d-3a35-70be-7b80-24c5bad5f1b8,Web Hosting,category,web-hosting,https://www.crunchbase.com/category/web-hosting,,2014-04-20 07:58:48,2018-02-13 00:59:10,Internet Services
4edcbe9d-678a-3b25-b61c-293ddc52507a,Spam Filtering,category,spam-filtering,https://www.crunchbase.com/category/spam-filtering,,2014-04-20 07:58:48,2018-02-13 00:59:10,Information Technology
4e20727f-c812-96f1-e6ce-c41fe6000cb3,Fantasy Sports,category,fantasy-sports,https://www.crunchbase.com/category/fantasy-sports,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Gaming,Sports"
4996175c-0c92-f204-2b55-f940bc1cc6d6,Recruiting,category,recruiting,https://www.crunchbase.com/category/recruiting,,2014-04-20 07:58:48,2018-02-13 00:59:10,Professional Services
487dda72-7f23-9794-730c-9ce6250a748e,VoIP,category,voip-487d,https://www.crunchbase.com/category/voip-487d,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Information Technology,Internet Services,Messaging and Telecommunications"
4824f20f-f433-e038-97d8-7be1126eb82c,Classifieds,category,classifieds,https://www.crunchbase.com/category/classifieds,,2014-04-20 07:58:48,2018-02-13 00:59:10,Commerce and Shopping
42a1e8f7-06c8-864e-d8c8-432e57b6a0db,Cloud Infrastructure,category,cloud-infrastructure,https://www.crunchbase.com/category/cloud-infrastructure,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Hardware,Internet Services"
42707b93-949f-57f1-3b7e-8a6208e21efc,Penetration Testing,category,penetration-testing,https://www.crunchbase.com/category/penetration-testing,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Information Technology,Privacy and Security"
3f726cba-a793-bfc9-fe64-bc05576244a1,Teenagers,category,teenagers,https://www.crunchbase.com/category/teenagers,,2014-04-20 07:58:48,2018-02-13 00:59:10,Community and Lifestyle
3f49498d-20fe-408c-ce0c-5425ee885d74,Android,category,android-3f49,https://www.crunchbase.com/category/android-3f49,,2014-04-20 07:58:48,2018-02-13 00:59:10,"Mobile,Platforms,Software"
3bfc0aae-0f8c-c8ef-cac9-ac6b2fa504aa,First Aid,category,first-aid,https://www.crunchbase.com/category/first-aid,,2014-04-20 07:58:48,2018-02-13 00:59:09,Health Care
3ab64b42-61dc-08a5-cfe3-a25127ae3eea,Content,category,content,https://www.crunchbase.com/category/content,,2014-04-20 07:58:48,2018-02-13 00:59:09,Media and Entertainment
394fda16-eeab-4398-f53c-79785038b60c,Online Auctions,category,online-auctions,https://www.crunchbase.com/category/online-auctions,,2014-04-20 07:58:48,2018-02-13 00:58:59,Commerce and Shopping
37c7ea8c-3919-ab3c-deb7-0c3735854f1c,Cosmetics,category,cosmetics,https://www.crunchbase.com/category/cosmetics,,2014-04-20 07:58:48,2018-02-13 00:58:58,Consumer Goods
343e767b-82a3-a443-f914-1d1966d8eab2,Skill Assessment,category,skill-assessment,https://www.crunchbase.com/category/skill-assessment,,2014-04-20 07:58:48,2018-02-13 00:58:58,Education
33cfeb88-f323-1b4f-8ecc-f3f876a5df05,Mobile Payments,category,mobile-payments,https://www.crunchbase.com/category/mobile-payments,,2014-04-20 07:58:48,2018-02-13 00:58:58,"Financial Services,Mobile,Payments,Software"
31ae67ae-614a-aa48-1c41-b496653cd903,Corrections Facilities,category,corrections-facilities,https://www.crunchbase.com/category/corrections-facilities,,2014-04-20 07:58:48,2018-02-13 00:58:57,Privacy and Security
3171fe79-1f83-8634-f6bb-2be9e71ff530,Task Management,category,task-management,https://www.crunchbase.com/category/task-management,,2014-04-20 07:58:48,2018-02-13 00:58:57,Software
2d410a02-e5d0-95f6-f7f7-690061283dd1,Employment,category,employment,https://www.crunchbase.com/category/employment,,2014-04-20 07:58:48,2018-02-13 00:58:57,Professional Services
29a20c87-a964-aa50-c4c5-1c913e350685,Gift Card,category,gift-card,https://www.crunchbase.com/category/gift-card,,2014-04-20 07:58:48,2018-02-13 00:58:57,"Commerce and Shopping,Financial Services"
297fe0f2-0d88-ff35-9d46-1c54bf812892,File Sharing,category,file-sharing,https://www.crunchbase.com/category/file-sharing,,2014-04-20 07:58:48,2018-02-13 00:58:57,Software
27d62522-9ec5-72be-aed4-a1d8dbf721a8,Serious Games,category,serious-games,https://www.crunchbase.com/category/serious-games,,2014-04-20 07:58:48,2018-02-13 00:58:56,Gaming
262727f4-409a-1b3a-4e14-040339daa54a,Social Media Marketing,category,social-media-marketing,https://www.crunchbase.com/category/social-media-marketing,,2014-04-20 07:58:48,2018-02-13 00:58:56,Sales and Marketing
24dad27e-6a49-ccc1-ec31-854b73d60d16,Speech Recognition,category,speech-recognition,https://www.crunchbase.com/category/speech-recognition,,2014-04-20 07:58:48,2018-02-13 00:58:56,"Data and Analytics,Software"
21b207a5-9f0b-b037-9ee9-d9d9ed7c3fa9,Fruit,category,fruit-21b2,https://www.crunchbase.com/category/fruit-21b2,,2014-04-20 07:58:48,2018-02-13 00:58:56,Food and Beverage
216f5e42-a641-b0f3-270a-c9d698604f40,Shipping,category,shipping,https://www.crunchbase.com/category/shipping,,2014-04-20 07:58:48,2018-02-13 00:58:56,Transportation
1fec33a7-163f-88a9-7e5c-8967fee59a1e,Drones,category,drones,https://www.crunchbase.com/category/drones,,2014-04-20 07:58:48,2018-02-13 00:58:55,"Consumer Electronics,Consumer Goods,Hardware"
1efce900-8f68-4c05-f18b-aa6ee273dcde,Water,category,water,https://www.crunchbase.com/category/water,,2014-04-20 07:58:48,2018-02-13 00:58:55,Natural Resources
1ca57cf3-99a1-759f-ef54-fca1acf64eac,Diving,category,diving,https://www.crunchbase.com/category/diving,,2014-04-20 07:58:48,2018-02-13 00:58:55,Sports
1c163fa9-a6a2-42ed-1fa5-299f626804db,Bitcoin,category,bitcoin-1c16,https://www.crunchbase.com/category/bitcoin-1c16,,2014-04-20 07:58:48,2018-02-13 00:58:54,"Financial Services,Payments,Software"
1b9f782b-129a-1d0d-e7c8-2af59bfd6c07,Fertility,category,fertility,https://www.crunchbase.com/category/fertility,,2014-04-20 07:58:48,2018-02-13 00:58:54,Health Care
19c6890b-dbf5-cd2b-6e5a-aadd81c22076,Energy Storage,category,energy-storage,https://www.crunchbase.com/category/energy-storage,,2014-04-20 07:58:48,2018-02-13 00:58:54,Energy
186d333a-99df-4a4a-6a0f-69bd2c0d0bba,Intelligent Systems,category,intelligent-systems,https://www.crunchbase.com/category/intelligent-systems,,2014-04-20 07:58:48,2018-02-13 00:58:54,"Artificial Intelligence,Data and Analytics,Science and Engineering"
1338a4ae-2b9c-a42d-40a5-99a088d99fda,Comics,category,comics,https://www.crunchbase.com/category/comics,,2014-04-20 07:58:48,2018-02-13 00:58:53,Consumer Goods
0b8c790f-03bc-b2ab-a02e-4be855952d6d,Facial Recognition,category,facial-recognition,https://www.crunchbase.com/category/facial-recognition,,2014-04-20 07:58:48,2018-02-13 00:58:51,"Data and Analytics,Software"
0a88e74a-a6c9-ff6d-69db-e8c85881b4b9,Real Time,category,real-time,https://www.crunchbase.com/category/real-time,,2014-04-20 07:58:48,2018-02-13 00:58:51,Other
0a590550-09f4-ce55-cc0b-4b9a035d428f,Elder Care,category,elder-care,https://www.crunchbase.com/category/elder-care,,2014-04-20 07:58:48,2018-02-13 00:58:51,Health Care
11d12f9b-9b5b-1a7b-6b03-86f76910b094,Wearables,category,wearables,https://www.crunchbase.com/category/wearables,,2015-01-07 02:06:40,2018-02-13 00:58:52,"Consumer Electronics,Hardware"
e06799a9-f789-76e7-49a7-71ee980a70ec,FinTech,category,fintech-e067,https://www.crunchbase.com/category/fintech-e067,,2015-01-13 23:18:39,2018-02-13 00:59:11,Financial Services
8c1b0c58-4cc6-5d0a-0208-f656f91e4c82,Health Diagnostics,category,health-diagnostics,https://www.crunchbase.com/category/health-diagnostics,,2015-01-13 23:18:39,2018-02-13 00:59:11,Health Care
245880f2-a61a-0ea2-cf81-306964716611,EdTech,category,edtech,https://www.crunchbase.com/category/edtech,,2015-01-13 23:18:39,2018-02-13 00:58:56,"Education,Software"
